,delta,nodes_cc,length_cc,i,j,d_ij_b,d_ij_s
196,79854.36454762143,10319.0,551.0177820000001,2379476677,152920341,0.34775850014404314,0.5625223079036187
197,80131.92006884505,10323.0,551.3588310000001,819181275,221589211,0.34775850014404314,0.5625223079036187
198,80275.74611236296,10327.0,551.3901390000002,2276829728,178964798,0.35338354997977556,0.5625223079036187
199,80326.35789645281,10331.0,551.562391,680055776,178972118,0.35338354997977556,0.5625223079036187
200,80992.55528416633,10335.0,551.5984879999999,5674324762,192627860,0.35338354997977556,0.5625223079036187
201,81421.76143878949,10339.0,551.703947,1698441448,235918040,0.35338354997977556,0.5625223079036187
202,81566.09009527226,10343.0,551.802952,262685652,280158915,0.35338354997977556,0.5625223079036187
203,81687.49056312598,10347.0,551.9093259999997,262771129,262771121,0.35338354997977556,0.5625223079036187
204,81753.18504674631,10351.0,551.9737889999997,495375895,2393710635,0.35338354997977556,0.5625223079036187
205,81787.66395082076,10355.0,552.1126969999996,78080609,3371480474,0.35338354997977556,0.5625223079036187
206,82106.22560473671,10359.0,552.1403929999996,292868092,3864912129,0.35338354997977556,0.5625223079036187
207,82145.47161689801,10363.0,552.4432289999995,292868090,292868094,0.35338354997977556,0.5625223079036187
208,82521.54412772325,10367.0,552.5868469999991,1902850286,286279700,0.35338354997977556,0.5625223079036187
209,82621.4148103469,10371.0,552.6889089999993,595658290,595658294,0.35338354997977556,0.5625223079036187
210,83879.38649920438,10375.0,552.8092269999994,2894542818,1929595251,0.3550973655430937,0.5625223079036187
211,83903.14663624004,10379.0,552.9322909999995,2291377330,2757253997,0.3550973655430937,0.5625223079036187
212,83955.73329529603,10382.0,553.1489849999994,4280090580,50572365,0.3550973655430937,0.5625223079036187
213,84016.98513615303,10385.0,553.6011529999996,3989890564,3989890565,0.3550973655430937,0.5625223079036187
214,84225.28546112282,10388.0,553.7352799999992,58799314,58793108,0.3550973655430937,0.5625223079036187
215,84314.17408218027,10391.0,553.9052599999989,221589211,221589213,0.3550973655430937,0.5625223079036187
216,84337.91437333457,10394.0,554.072735999999,3979912500,3979912501,0.3550973655430937,0.5625223079036187
217,84342.62794714309,10397.0,554.094923999999,3684810753,3684810754,0.3550973655430937,0.5625223079036187
218,84357.89504181534,10400.0,554.147754999999,1110663314,262999131,0.3550973655430937,0.5625223079036187
219,84425.65359981741,10403.0,554.2026429999992,5093155551,263350356,0.3550973655430937,0.5625223079036187
220,84520.48730000113,10406.0,554.2935699999988,262999132,726553273,0.3550973655430937,0.5625223079036187
221,84576.62242115392,10409.0,554.7595499999993,412348504,268891606,0.3550973655430937,0.5625223079036187
222,84650.90690834183,10412.0,554.9094429999989,26732468,4044419359,0.3550973655430937,0.5625223079036187
223,84729.28637371075,10415.0,555.0357989999992,3072743769,3072743772,0.3600218816711716,0.5625223079036187
224,84881.45656091956,10418.0,555.1144569999991,1356382960,280186491,0.3600218816711716,0.5625223079036187
225,84896.42388598787,10421.0,555.4249309999991,56672809,317182758,0.3600218816711716,0.5625223079036187
226,84907.35115983381,10424.0,555.4668389999994,5341759388,343458167,0.3600218816711716,0.5625223079036187
227,85538.62775336647,10427.0,555.6354839999991,32020618,1851772387,0.3600218816711716,0.5625223079036187
228,85622.44001888855,10430.0,555.8051809999992,2498370088,2498370087,0.3600218816711716,0.5625223079036187
229,86016.4727085256,10433.0,555.9585619999993,411747158,372927726,0.3600218816711716,0.5625223079036187
230,86097.4422717771,10436.0,556.0725469999992,371236085,1853010859,0.3600218816711716,0.5625223079036187
231,86666.97629786351,10439.0,556.1794729999991,4728258822,540459344,0.3600218816711716,0.5625223079036187
232,86878.79692277175,10442.0,556.6376729999992,1664494311,1851782326,0.3600218816711716,0.5625223079036187
233,87046.12295045656,10445.0,556.657916999999,260192726,2999406070,0.3600218816711716,0.5625223079036187
234,87051.06460085041,10448.0,556.8203649999989,1678340951,3479887559,0.3600218816711716,0.5625223079036187
235,87055.98538712865,10450.0,556.8290719999993,2780948484,839671022,0.3636974099616858,0.5625223079036187
236,87176.95350188673,10452.0,557.0458769999993,4229182377,275360963,0.3636974099616858,0.5625223079036187
237,87301.66138200003,10454.0,557.1777189999991,275407462,78081361,0.3636974099616858,0.5625223079036187
238,87438.6307673266,10456.0,557.308479999999,97018915,81257461,0.3636974099616858,0.5625223079036187
239,87528.52311969548,10458.0,557.4828259999987,3950082337,262771136,0.3636974099616858,0.5625223079036187
240,88157.49448430844,10460.0,557.6077709999987,3789842930,317179188,0.3636974099616858,0.5625223079036187
241,88261.01804804886,10462.0,557.7358289999985,303816797,595658404,0.3636974099616858,0.5625223079036187
242,88851.09044840564,10464.0,557.823521999999,411747158,205495913,0.3636974099616858,0.5625223079036187
243,88992.89235073235,10466.0,557.9378399999988,2428616552,262685741,0.3636974099616858,0.5625223079036187
244,89210.63762387887,10468.0,558.1152119999989,265597730,265597674,0.3636974099616858,0.5625223079036187
245,89255.79759945268,10470.0,558.2183839999989,5623080380,268216593,0.3636974099616858,0.5625223079036187
