,delta,nodes_cc,length_cc,i,j,d_ij_b,d_ij_s
56,8474.405918272163,3069.0,140.6257010000003,280158939,280158941,0.014206684454334826,0.53455015484984
57,8565.617002710724,3069.0,140.6257010000003,819181272,819181273,0.014206684454334826,0.53455015484984
58,8591.399467939089,3069.0,140.6257010000003,146995440,5051993545,0.014206684454334826,0.53455015484984
59,8780.462721998407,3069.0,140.6257010000003,1402573073,1251658328,0.014206684454334826,0.53455015484984
60,9409.43408661136,3069.0,140.6257010000003,317179188,3789842930,0.014206684454334826,0.53455015484984
61,9418.37316707643,3069.0,140.6257010000003,4053340059,4053340058,0.014206684454334826,0.53455015484984
62,9610.723652257706,3069.0,140.6257010000003,4598063133,5376410545,0.014206684454334826,0.53455015484984
63,9645.4073323068,3069.0,140.6257010000003,56648140,595759218,0.014206684454334826,0.53455015484984
64,9766.375447064862,3069.0,140.6257010000003,4229182377,275360963,0.014206684454334826,0.53455015484984
65,9792.656628279532,3069.0,140.6257010000003,1813149941,263275050,0.014206684454334826,0.53455015484984
66,9812.455730298045,3069.0,140.6257010000003,3184661899,268395123,0.014206684454334826,0.53455015484984
67,9827.423055366353,3069.0,140.6257010000003,317182758,56672809,0.014206684454334826,0.53455015484984
68,11225.650071997188,3069.0,140.6257010000003,2968045020,370088852,0.014206684454334826,0.53455015484984
69,11257.616972709224,3069.0,140.6257010000003,3024398525,3024398524,0.014206684454334826,0.53455015484984
70,11305.448729104191,3069.0,140.6257010000003,1051631308,1944975144,0.014206684454334826,0.53455015484984
71,11681.677060588027,3069.0,140.6257010000003,1737619908,1737619910,0.014206684454334826,0.53455015484984
72,11866.739817966045,3069.0,140.6257010000003,4011616814,5789824472,0.014206684454334826,0.53455015484984
73,11900.62063083825,3069.0,140.6257010000003,1664494720,3036853555,0.014206684454334826,0.53455015484984
74,11926.989932242544,3069.0,140.6257010000003,1737619942,2006361188,0.014206684454334826,0.53455015484984
75,12029.875054372558,3069.0,140.6257010000003,132783836,819181275,0.014206684454334826,0.53455015484984
76,12435.29049591615,3069.0,140.6257010000003,278663892,388373353,0.014206684454334826,0.53455015484984
77,12503.003010097407,3069.0,140.6257010000003,277032531,2702189004,0.014206684454334826,0.53455015484984
78,12540.963974056553,3075.0,140.7031050000003,268282366,268282328,0.014206684454334826,0.53455015484984
79,13207.161361770071,3075.0,140.7031050000003,192627860,5674324762,0.014206684454334826,0.53455015484984
80,13340.312778560068,3079.0,140.73920200000032,358506365,356458549,0.014206684454334826,0.53455015484984
81,13396.447899712844,3079.0,140.73920200000032,412348504,268891606,0.014206684454334826,0.53455015484984
82,13407.389738096197,3079.0,140.73920200000032,5075368686,5075368695,0.014206684454334826,0.53455015484984
83,13412.103311904719,3079.0,140.73920200000032,3684810754,3684810753,0.014206684454334826,0.53455015484984
84,13556.431968387493,3082.0,140.76139000000032,280158915,262685652,0.014206684454334826,0.53455015484984
